Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,ScoreText,age,priors_count
Male,African-American,Pretrial,Jail Inmate,Single,Low,43.0,8.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,27.0,1.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,22.0,1.0
Female,African-American,Pretrial,Pretrial Defendant,Married,Low,40.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Married,Low,40.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Married,Low,52.0,0.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,24.0,4.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,24.0,4.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,24.0,4.0
Female,Caucasian,Pretrial,Jail Inmate,Single,High,24.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,High,24.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,High,24.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,43.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,47.0,0.0
Female,African-American,Pretrial,Pretrial Defendant,Single,Medium,24.0,1.0
Female,African-American,Pretrial,Jail Inmate,Single,High,47.0,19.0
Female,African-American,Pretrial,Jail Inmate,Single,High,47.0,19.0
Female,African-American,Pretrial,Jail Inmate,Single,High,47.0,19.0
Female,African-American,Pretrial,Jail Inmate,Single,High,47.0,19.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,13.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,13.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,13.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,13.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,39.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,39.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,38.0,3.0
Female,Caucasian,Pretrial,Residential Program,Single,Low,30.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,10.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,High,40.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Medium,31.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,30.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,21.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,64.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,55.0,0.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,39.0,11.0
Male,African-American,Pretrial,Jail Inmate,Single,High,39.0,11.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,51.0,3.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Low,26.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,27.0,18.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,27.0,18.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,27.0,18.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,27.0,18.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,27.0,18.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,29.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,29.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,29.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,29.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,49.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,30.0,7.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,30.0,7.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,22.0,0.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,22.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,High,28.0,7.0
Female,Caucasian,Pretrial,Jail Inmate,Single,High,28.0,7.0
Female,Caucasian,Pretrial,Jail Inmate,Single,High,28.0,7.0
Female,Caucasian,Pretrial,Jail Inmate,Single,High,28.0,7.0
Male,African-American,Pretrial,Jail Inmate,Single,High,42.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,High,20.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,20.0,2.0
Male,Caucasian,Post Sentence,Probation,Single,High,42.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,53.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,53.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,62.0,0.0
Female,Caucasian,Pretrial,Pretrial Defendant,Widowed,Low,59.0,0.0
Male,African-American,Pretrial,Jail Inmate,Divorced,High,38.0,14.0
Male,African-American,Pretrial,Jail Inmate,Divorced,High,38.0,14.0
Male,African-American,Pretrial,Jail Inmate,Divorced,High,55.0,16.0
Male,African-American,Pretrial,Jail Inmate,Divorced,High,55.0,16.0
Male,African-American,Pretrial,Jail Inmate,Divorced,High,55.0,16.0
Male,African-American,Pretrial,Jail Inmate,Divorced,High,55.0,16.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,23.0,5.0
Female,Other,Pretrial,Jail Inmate,Significant Other,Low,35.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,61.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,57.0,11.0
Female,African-American,Post Sentence,Probation,Single,Medium,25.0,2.0
Female,African-American,Post Sentence,Probation,Single,Medium,25.0,2.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,33.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,28.0,5.0
Female,Other,Pretrial,Jail Inmate,Single,Low,58.0,0.0
Female,Other,Pretrial,Jail Inmate,Single,Low,58.0,0.0
Female,Other,Pretrial,Jail Inmate,Single,Low,58.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,26.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,26.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,26.0,0.0
Male,Other,Pretrial,Jail Inmate,Single,Low,21.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,32.0,6.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,25.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,27.0,5.0
Male,African-American,Pretrial,Jail Inmate,Single,High,27.0,5.0
Male,African-American,Pretrial,Jail Inmate,Single,High,27.0,5.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,30.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,30.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,30.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,30.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,37.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,37.0,10.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,26.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,28.0,5.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,54.0,4.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,54.0,4.0
Male,African-American,Pretrial,Jail Inmate,Single,High,26.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,42.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,48.0,3.0
Female,Hispanic,Pretrial,Jail Inmate,Single,Low,38.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,52.0,7.0
Male,Other,Pretrial,Jail Inmate,Single,High,30.0,13.0
Female,African-American,Pretrial,Jail Inmate,Married,Low,36.0,0.0
Male,Asian,Pretrial,Jail Inmate,Married,Low,47.0,1.0
Male,Asian,Pretrial,Jail Inmate,Married,Low,47.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,28.0,9.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,38.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,38.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,38.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,38.0,2.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,44.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,23.0,0.0
Male,Other,Pretrial,Jail Inmate,Single,Medium,35.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Married,Low,29.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,31.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,52.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,52.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,52.0,0.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,60.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,24.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,34.0,2.0
Female,African-American,Pretrial,Jail Inmate,Single,Low,26.0,0.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,31.0,6.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,31.0,6.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,31.0,6.0
Male,African-American,Pretrial,Pretrial Defendant,Single,High,31.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,1.0
Male,Other,Other,Probation,Single,Low,33.0,5.0
Male,Other,Other,Probation,Single,Low,33.0,5.0
Female,African-American,Pretrial,Jail Inmate,Single,High,33.0,7.0
Female,African-American,Pretrial,Jail Inmate,Single,High,33.0,7.0
Female,African-American,Pretrial,Jail Inmate,Single,High,33.0,7.0
Male,Other,Post Sentence,Probation,Single,Low,27.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Divorced,Low,39.0,0.0
Male,African-American,Post Sentence,Probation,Single,Low,36.0,19.0
Male,African-American,Post Sentence,Probation,Single,Low,36.0,19.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,27.0,4.0
Female,Hispanic,Pretrial,Jail Inmate,Married,Low,54.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,35.0,0.0
Male,African-American,Pretrial,Jail Inmate,Married,Medium,36.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Single,Low,31.0,3.0
Male,African-American,Other,Probation,Single,Low,36.0,2.0
Male,African-American,Other,Probation,Single,Low,36.0,2.0
Male,African-American,Other,Probation,Single,Low,36.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,22.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,22.0,0.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,22.0,2.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,22.0,2.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,22.0,2.0
Male,Hispanic,Pretrial,Pretrial Defendant,Married,Low,39.0,3.0
Female,African-American,Pretrial,Jail Inmate,Single,Low,35.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,31.0,5.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,20.0,1.0
Male,Hispanic,Pretrial,Pretrial Defendant,Single,Low,27.0,0.0
Female,Other,Pretrial,Jail Inmate,Single,Low,29.0,2.0
Female,Other,Pretrial,Jail Inmate,Single,Low,29.0,2.0
Female,Other,Pretrial,Jail Inmate,Single,Low,29.0,2.0
Female,Other,Pretrial,Jail Inmate,Single,Low,29.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,6.0
Male,Other,Pretrial,Jail Inmate,Single,Low,34.0,0.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,47.0,2.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,47.0,2.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,47.0,2.0
Male,African-American,Pretrial,Pretrial Defendant,Widowed,Low,70.0,0.0
Male,Hispanic,Pretrial,Jail Inmate,Significant Other,Low,38.0,0.0
Female,Caucasian,Pretrial,Pretrial Defendant,Married,Low,28.0,2.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,36.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,24.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,Low,35.0,6.0
Female,African-American,Other,Probation,Single,Low,24.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,35.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,24.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,24.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,24.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,High,24.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,27.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,27.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,27.0,5.0
Male,Caucasian,Post Sentence,Probation,Single,Low,25.0,0.0
Male,Caucasian,Post Sentence,Probation,Single,Low,25.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,28.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,49.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,49.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,49.0,3.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Significant Other,High,31.0,6.0
Male,African-American,Pretrial,Pretrial Defendant,Significant Other,High,31.0,6.0
Male,Other,Pretrial,Jail Inmate,Single,Low,22.0,3.0
Male,Other,Pretrial,Jail Inmate,Single,Low,22.0,3.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,20.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,20.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,20.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,20.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Married,Low,42.0,0.0
Female,Native American,Pretrial,Jail Inmate,Single,High,45.0,15.0
Female,Native American,Pretrial,Jail Inmate,Single,High,45.0,15.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,25.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,25.0,1.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,33.0,1.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,33.0,1.0
Female,Caucasian,Pretrial,Pretrial Defendant,Single,Medium,33.0,1.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,49.0,4.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,49.0,4.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,56.0,31.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,35.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,35.0,0.0
Male,Caucasian,Post Sentence,Probation,Single,Low,56.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Married,Low,52.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Married,Low,52.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,44.0,1.0
Female,Caucasian,Pretrial,Jail Inmate,Single,Low,44.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,44.0,7.0
Male,African-American,Pretrial,Jail Inmate,Single,High,20.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,20.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,20.0,0.0
Female,African-American,Pretrial,Pretrial Defendant,Single,Medium,26.0,9.0
Male,African-American,Pretrial,Jail Inmate,Married,Low,30.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,High,34.0,16.0
Male,African-American,Pretrial,Jail Inmate,Single,High,34.0,16.0
Male,African-American,Pretrial,Jail Inmate,Single,High,34.0,16.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Male,Other,Post Sentence,Probation,Separated,Low,51.0,14.0
Male,Other,Post Sentence,Probation,Separated,Low,51.0,14.0
Male,Other,Post Sentence,Probation,Separated,Low,51.0,14.0
Female,Caucasian,Pretrial,Pretrial Defendant,Married,Low,69.0,5.0
Female,Caucasian,Pretrial,Pretrial Defendant,Married,Low,69.0,5.0
Female,Caucasian,Pretrial,Pretrial Defendant,Married,Low,69.0,5.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,24.0,0.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,25.0,7.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Female,African-American,Pretrial,Pretrial Defendant,Single,High,35.0,13.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,21.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Single,Medium,21.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,21.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,37.0,13.0
Male,African-American,Pretrial,Jail Inmate,Single,High,37.0,13.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,26.0,1.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,37.0,7.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,37.0,7.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,28.0,1.0
Female,African-American,Pretrial,Jail Inmate,Single,Medium,28.0,1.0
Male,African-American,Pretrial,Pretrial Defendant,Married,Medium,53.0,20.0
Male,African-American,Pretrial,Pretrial Defendant,Married,Medium,53.0,20.0
Male,African-American,Pretrial,Jail Inmate,Single,Medium,27.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Medium,61.0,4.0
Male,Other,Pretrial,Jail Inmate,Single,Low,52.0,2.0
Male,Other,Pretrial,Jail Inmate,Single,Low,52.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Single,High,21.0,2.0
Male,African-American,Pretrial,Jail Inmate,Single,High,26.0,6.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,21.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,21.0
Male,African-American,Pretrial,Jail Inmate,Single,High,32.0,21.0
Male,Other,Pretrial,Jail Inmate,Significant Other,Low,27.0,0.0
Male,Hispanic,Pretrial,Pretrial Defendant,Significant Other,Low,32.0,1.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,24.0,1.0
Male,Caucasian,Pretrial,Pretrial Defendant,Single,Low,39.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Single,Low,43.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,0.0
Male,African-American,Pretrial,Jail Inmate,Single,High,22.0,0.0
Female,African-American,Pretrial,Pretrial Defendant,Single,Medium,36.0,2.0
Male,Hispanic,Pretrial,Jail Inmate,Married,Low,37.0,3.0
Male,Caucasian,Pretrial,Jail Inmate,Married,Low,34.0,0.0
Male,Caucasian,Pretrial,Jail Inmate,Married,Low,34.0,0.0
